ENSMUSG00000000149|ENSMUSG00000000149.11|ENSMUSP00000000153|ENSMUSP00000000153.5,0.3845004517224337
ENSMUSG00000055022|ENSMUSG00000055022.15|ENSMUSP00000000109|ENSMUSP00000000109.5,0.6272409085244448
ENSMUSG00000000085|ENSMUSG00000000085.17|ENSMUSP00000000087|ENSMUSP00000000087.7,0.6065784296170167
ENSMUSG00000000028|ENSMUSG00000000028.16|ENSMUSP00000000028|ENSMUSP00000000028.8,0.5548522375448179
ENSMUSG00000000120|ENSMUSG00000000120.7|ENSMUSP00000000122|ENSMUSP00000000122.7,0.40920860186072544
ENSMUSG00000048583|ENSMUSG00000048583.18|ENSMUSP00000000033|ENSMUSP00000000033.6,0.48387908214680003
ENSMUSG00000020875|ENSMUSG00000020875.10|ENSMUSP00000000010|ENSMUSP00000000010.9,0.5350406885069454
ENSMUSG00000000088|ENSMUSG00000000088.8|ENSMUSP00000000090|ENSMUSP00000000090.7,0.6630669729555874
ENSMUSG00000000126|ENSMUSG00000000126.12|ENSMUSP00000000128|ENSMUSP00000000128.4,0.414417784977843
ENSMUSG00000020152|ENSMUSG00000020152.8|ENSMUSP00000000137|ENSMUSP00000000137.8,0.5580208224862646
ENSMUSG00000000058|ENSMUSG00000000058.7|ENSMUSP00000000058|ENSMUSP00000000058.7,0.532971259982091
ENSMUSG00000000001|ENSMUSG00000000001.5|ENSMUSP00000000001|ENSMUSP00000000001.5,0.6691342756623044
ENSMUSG00000020333|ENSMUSG00000020333.18|ENSMUSP00000000145|ENSMUSP00000000145.6,0.5836044407588162
ENSMUSG00000000003|ENSMUSG00000000003.16|ENSMUSP00000000003|ENSMUSP00000000003.8,0.7155228402708684
ENSMUSG00000000049|ENSMUSG00000000049.12|ENSMUSP00000000049|ENSMUSP00000000049.6,0.6380296902896813
ENSMUSG00000000125|ENSMUSG00000000125.6|ENSMUSP00000000127|ENSMUSP00000000127.6,0.4256872062719286
ENSMUSG00000000093|ENSMUSG00000000093.7|ENSMUSP00000000095|ENSMUSP00000000095.7,0.4136863313800443
ENSMUSG00000000078|ENSMUSG00000000078.8|ENSMUSP00000000080|ENSMUSP00000000080.7,0.6168290289248621
ENSMUSG00000000094|ENSMUSG00000000094.13|ENSMUSP00000000096|ENSMUSP00000000096.6,0.4011320718774083
ENSMUSG00000061689|ENSMUSG00000061689.16|ENSMUSP00000000094|ENSMUSP00000000094.8,0.4992994812748211
ENSMUSG00000000127|ENSMUSG00000000127.16|ENSMUSP00000000129|ENSMUSP00000000129.7,0.5778295842312101
ENSMUSG00000000223|ENSMUSG00000000223.14,0
ENSMUSG00000035352|ENSMUSG00000035352.4|ENSMUSP00000000194|ENSMUSP00000000194.4,0.6972971911575903
ENSMUSG00000000167|ENSMUSG00000000167.15|ENSMUSP00000000171|ENSMUSP00000000171.9,0.652733821461079
ENSMUSG00000000182|ENSMUSG00000000182.10|ENSMUSP00000000186|ENSMUSP00000000186.7,0.45991065588979263
ENSMUSG00000000216|ENSMUSG00000000216.9|ENSMUSP00000000221|ENSMUSP00000000221.6,0.5135982364960914
ENSMUSG00000000202|ENSMUSG00000000202.10|ENSMUSP00000000206|ENSMUSP00000000206.4,0.37827958376508697
ENSMUSG00000000248|ENSMUSG00000000248.17|ENSMUSP00000000254|ENSMUSP00000000254.8,0.5715653104123422
ENSMUSG00000038257|ENSMUSG00000038257.11|ENSMUSP00000000275|ENSMUSP00000000275.9,0.6725680285540266
ENSMUSG00000000183|ENSMUSG00000000183.7|ENSMUSP00000000187|ENSMUSP00000000187.6,0.5222711885261976
ENSMUSG00000000197|ENSMUSG00000000197.9|ENSMUSP00000000201|ENSMUSP00000000201.6,0.6476613377674013
ENSMUSG00000000247|ENSMUSG00000000247.12|ENSMUSP00000000253|ENSMUSP00000000253.6,0.44408843476440885
ENSMUSG00000000157|ENSMUSG00000000157.17|ENSMUSP00000000161|ENSMUSP00000000161.8,0.4664351561512967
ENSMUSG00000000214|ENSMUSG00000000214.12|ENSMUSP00000000219|ENSMUSP00000000219.4,0.4841493736121702
ENSMUSG00000000159|ENSMUSG00000000159.17|ENSMUSP00000000163|ENSMUSP00000000163.7,0.6393284188059039
ENSMUSG00000000253|ENSMUSG00000000253.14|ENSMUSP00000000260|ENSMUSP00000000260.6,0.508079063335222
ENSMUSG00000062661|ENSMUSG00000062661.7|ENSMUSP00000000199|ENSMUSP00000000199.8,0.4761347301213398
ENSMUSG00000035385|ENSMUSG00000035385.6|ENSMUSP00000000193|ENSMUSP00000000193.6,0.6472875704709475
ENSMUSG00000000184|ENSMUSG00000000184.13|ENSMUSP00000000188|ENSMUSP00000000188.9,0.4422867684885185
ENSMUSG00000026535|ENSMUSG00000026535.10|ENSMUSP00000000266|ENSMUSP00000000266.8,0.6048596786821708
ENSMUSG00000000215|ENSMUSG00000000215.12|ENSMUSP00000000220|ENSMUSP00000000220.3,0.6021919285919706
ENSMUSG00000000171|ENSMUSG00000000171.6|ENSMUSP00000000175|ENSMUSP00000000175.5,0.6070508322653256
ENSMUSG00000000204|ENSMUSG00000000204.17|ENSMUSP00000000208|ENSMUSP00000000208.6,0.6246767138168342
ENSMUSG00000000317|ENSMUSG00000000317.12|ENSMUSP00000000326|ENSMUSP00000000326.6,0.5657447166624023
ENSMUSG00000000308|ENSMUSG00000000308.15|ENSMUSP00000000317|ENSMUSP00000000317.6,0.5441425053292805
ENSMUSG00000000385|ENSMUSG00000000385.9|ENSMUSP00000000395|ENSMUSP00000000395.7,0.5891610928145555
ENSMUSG00000000340|ENSMUSG00000000340.11|ENSMUSP00000000349|ENSMUSP00000000349.7,0.6093555025761467
ENSMUSG00000000290|ENSMUSG00000000290.14|ENSMUSP00000000299|ENSMUSP00000000299.8,0.46534565469839767
ENSMUSG00000000384|ENSMUSG00000000384.16|ENSMUSP00000000394|ENSMUSP00000000394.8,0.4987590552316672
ENSMUSG00000028494|ENSMUSG00000028494.13|ENSMUSP00000000466|ENSMUSP00000000466.7,0.5470450732204635
ENSMUSG00000000282|ENSMUSG00000000282.13|ENSMUSP00000000291|ENSMUSP00000000291.3,0.4769953462346663
ENSMUSG00000000420|ENSMUSG00000000420.16|ENSMUSP00000000430|ENSMUSP00000000430.8,0.5725236618579823
ENSMUSG00000000374|ENSMUSG00000000374.9|ENSMUSP00000000384|ENSMUSP00000000384.7,0.5476166067451371
ENSMUSG00000000355|ENSMUSG00000000355.14|ENSMUSP00000000365|ENSMUSP00000000365.3,0.5690959763314672
ENSMUSG00000000441|ENSMUSG00000000441.18|ENSMUSP00000000451|ENSMUSP00000000451.8,0.5696400900010606
ENSMUSG00000000278|ENSMUSG00000000278.11|ENSMUSP00000000287|ENSMUSP00000000287.9,0.5624730488786333
ENSMUSG00000000326|ENSMUSG00000000326.14|ENSMUSP00000000335|ENSMUSP00000000335.5,0.5179240273487442
ENSMUSG00000000339|ENSMUSG00000000339.15|ENSMUSP00000000348|ENSMUSP00000000348.9,0.6298306700601126
ENSMUSG00000000439|ENSMUSG00000000439.10|ENSMUSP00000000449|ENSMUSP00000000449.8,0.5788585482813342
ENSMUSG00000000276|ENSMUSG00000000276.12|ENSMUSP00000000285|ENSMUSP00000000285.3,0.6115403722955574
ENSMUSG00000000411|ENSMUSG00000000411.8|ENSMUSP00000000421|ENSMUSP00000000421.6,0.582942803374291
ENSMUSG00000020676|ENSMUSG00000020676.3|ENSMUSP00000000342|ENSMUSP00000000342.3,0.6216440308363732
ENSMUSG00000000275|ENSMUSG00000000275.17|ENSMUSP00000000284|ENSMUSP00000000284.7,0.45248625792897396
ENSMUSG00000029730|ENSMUSG00000029730.17|ENSMUSP00000000505|ENSMUSP00000000505.10,0.5405096489939506
ENSMUSG00000000359|ENSMUSG00000000359.4|ENSMUSP00000000369|ENSMUSP00000000369.4,0.43769274929793134
ENSMUSG00000029231|ENSMUSG00000029231.16|ENSMUSP00000000476|ENSMUSP00000000476.9,0.5692735860673257
ENSMUSG00000000301|ENSMUSG00000000301.17|ENSMUSP00000000310|ENSMUSP00000000310.8,0.462655514122663
ENSMUSG00000000303|ENSMUSG00000000303.14|ENSMUSP00000000312|ENSMUSP00000000312.6,0.5400296169525515
ENSMUSG00000000435|ENSMUSG00000000435.2|ENSMUSP00000000445|ENSMUSP00000000445.2,0.5619320621444115
